user,fund,rating,return
user_7265,fund_1859,5,0.09949045051921754
user_1377,fund_57,2,-0.044878424604903086
user_4471,fund_3670,4,-0.14453986602369134
user_3301,fund_2787,4,0.1713680616501764
user_4517,fund_2065,2,0.19828014367115948
user_1211,fund_1410,1,0.12853712067213346
user_3117,fund_599,4,0.21896811234738367
user_894,fund_1725,1,0.3531069535407914
user_8282,fund_4892,3,0.3377890148055969
user_9847,fund_822,3,0.23990557108704708
user_9878,fund_4332,1,0.10191574257668572
user_367,fund_4864,2,0.14747392369543488
user_1677,fund_3876,5,0.12834781296696562
user_1462,fund_803,3,0.0630527282108306
user_6401,fund_1883,1,0.21006258672429112
user_9700,fund_2902,1,0.06230967017617203
user_4739,fund_74,5,-0.055511600780421985
user_5468,fund_1385,4,0.12886157555676137
user_5576,fund_2838,2,-0.07771103948394616
user_7289,fund_711,5,-0.07084015187010655
user_8097,fund_485,2,0.4046817791232591
user_4604,fund_3724,1,0.0850774160533406
user_9387,fund_2355,2,0.12851671063516132
user_4052,fund_126,2,-0.18289100781357642
user_9262,fund_2095,2,0.25212567627028254
user_8499,fund_2623,3,-0.2267274050227166
user_2499,fund_1596,2,0.02935833681114989
user_3716,fund_327,1,0.14576967091916132
user_418,fund_2545,1,-0.02944552308010813
user_622,fund_3922,5,0.14169206268222642
user_6240,fund_3217,3,0.13337165283297434
user_8447,fund_3114,3,0.29175979880657366
user_3685,fund_2719,1,0.007422686996745212
user_860,fund_1903,2,0.15805126815179055
user_8518,fund_2461,3,0.27599419516379975
user_4150,fund_3716,4,-0.027182552630053217
user_8788,fund_4612,1,-0.10193034527811833
user_1557,fund_2651,5,0.13181278132083488
user_578,fund_1020,2,-0.02367195568860786
user_4602,fund_3529,2,0.503187676537004
user_5929,fund_2241,4,0.1765570916808732
user_9666,fund_330,3,-0.09153298330651809
user_3667,fund_364,4,0.17483842355427037
user_2448,fund_320,4,0.2814699287349673
user_5114,fund_3361,3,-0.2367115471296286
user_7458,fund_2028,2,0.047010062296966186
user_9194,fund_3286,5,0.17353261448402005
user_2966,fund_4808,2,0.09032220330544809
user_4233,fund_39,1,0.10182372522616329
user_6313,fund_1063,3,-0.026213740030271188
user_9422,fund_396,3,0.23668651622537706
user_8247,fund_3041,4,0.2195684835655604
user_1404,fund_2755,3,0.33650483063291975
user_5416,fund_4298,2,0.17235944082334945
user_1436,fund_1432,4,0.06134687919672328
user_6067,fund_4274,5,0.029952122317996495
user_5126,fund_2896,1,0.12060200022677484
user_4711,fund_3616,1,0.22283197244293457
user_7637,fund_2495,4,0.15675621883053284
user_3571,fund_4463,4,0.2324456915078072
user_4610,fund_3320,2,0.1365555853576831
user_2042,fund_3117,2,0.05667903795047498
user_7482,fund_719,2,-0.09080363215951635
user_5189,fund_2503,1,-0.2899862123263462
user_3787,fund_2621,2,-0.010510876118496743
user_6214,fund_1351,5,0.1984041283705394
user_3666,fund_1501,1,-0.06344169246126814
user_4937,fund_2903,4,-0.048580897856803654
user_9403,fund_2935,3,0.29501605084308175
user_5967,fund_1267,4,0.15362082121237408
user_2846,fund_3689,5,0.0307506564505836
user_8103,fund_4758,2,0.08977258578377383
user_4642,fund_2875,5,0.25075083937598186
user_4585,fund_3391,4,-0.04902843330157615
user_866,fund_700,4,0.04129679641624095
user_5462,fund_612,1,0.3317579445677785
user_7428,fund_708,5,0.04748742371944209
user_5048,fund_270,5,0.14560117155706054
user_735,fund_2246,2,0.20025290498592024
user_3635,fund_4478,4,0.3380731866190726
user_9497,fund_1712,3,-0.08448389366315197
user_7440,fund_3579,3,0.12233516549438316
user_8369,fund_1622,5,0.11044019421893819
user_760,fund_4918,5,0.16055501871396488
user_2516,fund_4173,4,0.21361299678487666
user_5683,fund_2418,2,0.24616122112670924
user_1396,fund_2784,5,0.0390329237307394
user_1690,fund_602,5,0.1692421280592423
user_1847,fund_896,1,0.2277949391125505
user_7438,fund_727,2,0.16109766514636886
user_7741,fund_2513,4,0.06959466245743466
user_8922,fund_4008,5,0.06597281641536142
user_4092,fund_3194,5,0.1137453980804678
user_1034,fund_2862,1,-0.09360542720562319
user_1109,fund_2445,1,0.32372813997662403
user_2659,fund_1623,3,0.3326933693225349
user_3307,fund_2159,1,0.1967800944576582
user_5128,fund_2138,3,0.30812168114674665
user_5384,fund_3806,2,0.02586871300539987
user_9457,fund_3107,5,0.23005604086891124
user_3477,fund_4480,4,0.3508601002553468
user_9886,fund_2948,3,0.2339732191816397
user_6819,fund_1591,2,0.2803132737703997
user_8229,fund_34,5,0.08987192581896782
user_2643,fund_3241,1,0.17245725236952078
user_6367,fund_403,2,0.14456478744804976
user_7847,fund_75,2,-0.10281127763992053
user_8754,fund_2322,5,0.1851862520650182
user_4334,fund_4713,2,0.11913932902690574
user_4364,fund_2197,4,-0.14951270267845385
user_6102,fund_2070,3,0.12845885501480725
user_8460,fund_3219,2,0.18719500849226867
user_9557,fund_2736,5,0.07650206784557811
user_6466,fund_2542,2,0.07103304745313888
user_613,fund_4183,2,0.2592800953603377
user_3352,fund_3768,2,0.2531326027473849
user_2599,fund_261,5,-0.0780406988021503
user_8804,fund_784,4,-0.0009459537637248744
user_3109,fund_2866,3,0.22832179458375734
user_2003,fund_698,5,-0.013653189389959047
user_7083,fund_642,4,-0.026743870884219076
user_5166,fund_1259,1,0.12725131894307384
user_3197,fund_407,3,-0.14668778508475677
user_4077,fund_4476,2,0.2882194138704645
user_7607,fund_4522,1,0.05077959014623141
user_9089,fund_3011,3,0.20403047010057312
user_4227,fund_147,4,0.1721006578500942
user_3879,fund_4350,2,0.12601999107215123
user_3332,fund_4894,3,0.1901651024402903
user_2333,fund_1761,1,0.08345850744613424
user_7067,fund_1662,4,0.021851155810735136
user_677,fund_2818,4,0.019586791862160974
user_5874,fund_4212,5,0.12041126084610328
user_4595,fund_2627,1,0.18964875434881945
user_5362,fund_1649,3,-0.0023333089701891574
user_4235,fund_4896,4,0.17349609835712262
user_40,fund_3852,2,0.1894942407678178
user_5710,fund_4867,2,-0.06967601464355329
user_5031,fund_3259,3,-0.054791709079804865
user_960,fund_2202,3,0.256473441485634
user_2975,fund_4712,2,0.13421835437300203
user_3612,fund_728,2,0.22536008383571243
user_7532,fund_4505,5,0.05311606861574966
user_7323,fund_258,5,-0.07446274897878995
user_4938,fund_3583,5,0.2511110642894469
user_5995,fund_1472,1,-0.07001449595697125
user_4225,fund_3685,1,0.14995502227754035
user_4819,fund_2711,1,0.1752906149462476
user_9521,fund_4864,3,0.14747392369543488
user_6089,fund_4998,3,0.15717194141315222
user_6216,fund_3853,5,-0.23326744893461732
user_8691,fund_1044,2,-0.17152366728966312
user_5329,fund_1271,3,-0.008934000144878176
user_261,fund_2769,4,0.13486053187065047
user_3550,fund_3512,1,0.14964953060004726
user_8189,fund_530,4,0.03666341177428292
user_2221,fund_1956,5,0.09581469704655553
user_2897,fund_669,2,0.17904508351567539
user_9400,fund_449,3,-0.18396894688739956
user_6844,fund_4438,4,-0.11658859270926154
user_1173,fund_1554,2,0.3880029319806371
user_8231,fund_364,5,0.17483842355427037
user_8577,fund_2943,5,0.11707489946891994
user_1687,fund_3321,4,0.2607114599006453
user_6430,fund_2047,1,-0.18532916528159454
user_7495,fund_3301,1,-0.08193855237896226
user_3650,fund_176,2,0.28554149072093976
user_7929,fund_1175,4,0.18254070804705647
user_7776,fund_890,3,-0.11194776272193234
user_3366,fund_233,2,-0.034498922993936657
user_4,fund_66,4,0.006529871619002051
user_6697,fund_4581,4,0.1306723967560105
user_3974,fund_2733,4,-0.07960528465616183
user_2479,fund_1730,4,0.03914064358870546
user_1230,fund_532,2,0.0709153291267325
user_4719,fund_2052,2,0.008352928206209906
user_9933,fund_1308,3,-0.09580793528878633
user_9302,fund_4280,3,-0.10274951572389267
user_5707,fund_4508,1,-0.0006701550971568715
user_1494,fund_70,4,0.22554009059106134
user_6587,fund_1869,4,0.3520468556688042
user_2416,fund_2821,1,-0.08622579391411934
user_3482,fund_1290,1,0.23505983725211332
user_5146,fund_4388,1,0.3888969275270759
user_6435,fund_4674,5,0.15769134624022405
user_4935,fund_1171,4,0.14038126394646533
user_8446,fund_2729,4,0.09894405584114592
user_4999,fund_4187,1,-0.04557699803414304
user_2440,fund_1063,1,-0.026213740030271188
user_5019,fund_1055,2,0.1342997753755656
user_515,fund_3090,4,-0.02185182404196219
user_7569,fund_3830,2,0.15944796271358722
user_8016,fund_2710,2,-0.13741183377136879
user_7530,fund_2334,5,0.1724075704286806
user_67,fund_115,4,-0.13097771112472667
user_876,fund_3916,3,0.05123599723599897
user_7573,fund_2040,3,0.023089521262518967
user_771,fund_1738,1,0.14618909873888403
user_6974,fund_540,4,0.10860848877767708
user_1389,fund_2536,4,-0.04305632006555922
user_5776,fund_1687,3,0.1708999793087458
user_9379,fund_2222,5,-0.24562551561105317
user_9147,fund_2492,3,0.021283064474041928
user_696,fund_1597,4,-0.1079486318106843
user_2856,fund_321,3,-0.020063038839959663
user_8721,fund_3826,5,0.17340508605308594
user_2974,fund_2660,4,0.14913465063968923
user_3756,fund_2766,1,0.014821827748173838
user_997,fund_2038,5,-0.017767278720696958
user_6399,fund_4883,5,0.16762066663236797
user_3323,fund_2193,2,0.15097002319958636
user_2035,fund_1387,4,0.10182293491752775
user_4308,fund_3601,3,0.241879147212185
user_8356,fund_1957,1,0.46581126634587566
user_2874,fund_4927,1,0.06315266895664186
user_178,fund_1828,3,-0.020226501700010044
user_3625,fund_2400,4,-0.06233495831888029
user_9572,fund_647,1,0.3377234253569598
user_1151,fund_3366,3,0.4015909519031484
user_2858,fund_2796,2,0.15440932124620393
user_3021,fund_4103,5,0.1725017023062445
user_2196,fund_2031,5,0.13030143369968594
user_7013,fund_2141,4,0.20095947117604435
user_1030,fund_4897,4,0.2612707755685372
user_5236,fund_2478,1,0.29549188712059876
user_2726,fund_786,2,0.2659226386567706
user_6493,fund_2246,1,0.20025290498592024
user_9066,fund_3930,1,-0.03183805485766453
user_6470,fund_1976,5,0.354234258777946
user_6612,fund_4366,4,0.06781137761468732
user_7920,fund_3450,4,-0.017872504299493205
user_6520,fund_1964,4,0.16714775776277832
user_2355,fund_985,4,0.27647146884186513
user_8658,fund_293,1,0.1426513280671186
user_5607,fund_1251,3,0.1874849867882343
user_3235,fund_1411,1,-0.13886357242028924
user_7114,fund_2384,2,0.2718225354110821
user_7330,fund_2331,2,-0.09020241126843791
user_3689,fund_562,5,0.25481191205021997
user_5187,fund_2153,4,-0.17366782035826733
user_8964,fund_3038,3,-0.12062432377245876
user_2127,fund_620,3,0.11402385040331885
user_7570,fund_2834,5,0.24013658405371602
user_5147,fund_4925,2,0.31313002963976316
user_364,fund_4379,5,0.1276681932650986
user_2846,fund_400,2,0.12161349717047128
user_5585,fund_1178,5,0.11971392861850863
user_4424,fund_3164,1,0.14296515003136234
user_3449,fund_1750,1,0.2730011552473916
user_6329,fund_1170,4,0.0995491922168185
user_8409,fund_928,3,0.013757171694142603
user_7351,fund_1181,1,-0.031713413035515586
user_3056,fund_281,2,0.035889738080072585
user_4023,fund_1203,1,0.02417952294106565
user_835,fund_2098,3,0.048194695993896496
user_8197,fund_1834,3,0.28111713946726014
user_4853,fund_3514,4,0.10552579068873433
user_5647,fund_4616,4,0.15104228791203322
user_9507,fund_1209,2,0.16675597849873652
user_4023,fund_3974,2,-0.046756118755317114
user_9048,fund_3072,5,0.17946928633794876
user_3417,fund_3380,3,-0.05292712078982474
user_7920,fund_4037,4,0.2872397911709404
user_6091,fund_964,4,0.11733443706479915
user_992,fund_2057,2,-0.015264919251769912
user_3680,fund_4576,1,0.07899066661757242
user_9804,fund_637,2,-0.06449610955653425
user_3732,fund_1801,1,0.1416084311438582
user_4408,fund_4095,3,-0.006346404329254596
user_1834,fund_1677,5,-0.09261122436833051
user_5981,fund_3091,5,0.08595046920060823
user_4198,fund_3486,3,0.28172302151480266
user_2849,fund_686,3,0.08798370966555955
user_6317,fund_483,4,0.12475780988733395
user_616,fund_2776,3,-0.2015285379612009
user_8496,fund_2620,4,-0.03636842276584874
user_6728,fund_1933,4,0.2965344817354144
user_1388,fund_2140,4,-0.003232891256478951
user_1398,fund_4370,2,0.0248329511966928
user_4764,fund_132,4,0.048853052051076123
user_6494,fund_3469,5,-0.11140342267926624
user_8697,fund_475,3,-0.08632233580798916
user_448,fund_4198,1,0.06252323617216181
user_1459,fund_1887,3,0.027247551590483268
user_3240,fund_2125,5,0.09895839855787082
user_4045,fund_4456,3,0.15820691990961508
user_7462,fund_3849,1,0.08605351625239693
user_1975,fund_1435,4,0.17461462781249637
user_9882,fund_1576,3,0.09563863097133242
user_3286,fund_2725,2,-0.29942144796068276
user_5791,fund_2800,2,-0.009088837438276001
user_2966,fund_1675,4,0.5068659308335789
user_8991,fund_832,1,0.05275998347887689
user_6203,fund_2386,5,0.26118924346716216
user_3060,fund_4412,1,0.12577456705175277
user_8333,fund_1866,2,0.021605225143305942
user_130,fund_3870,1,0.16714617302748422
user_2105,fund_1314,5,0.1762921999075025
user_7484,fund_3227,1,0.09220571027791422
user_5093,fund_1057,4,0.10607073800006464
user_3419,fund_4106,4,0.09394225691188056
user_2744,fund_2428,4,0.07271896910892812
user_7646,fund_2342,2,-0.04114293381233032
user_3987,fund_296,5,-0.0682267976273656
user_4636,fund_1589,2,0.16295937109166073
user_3981,fund_4674,3,0.15769134624022405
user_5595,fund_3786,3,0.02369285850182857
user_9104,fund_1829,4,0.024273297945962266
user_8125,fund_4244,3,-0.09725894665562283
user_6973,fund_4874,5,0.025721205474573856
user_51,fund_3427,5,-0.1938347440115637
user_1075,fund_1597,1,-0.1079486318106843
user_5136,fund_2363,3,0.13073890186556747
user_462,fund_2292,5,0.04185987390564917
user_1913,fund_1779,1,0.01421268863047026
user_9376,fund_4380,3,0.05543890908003617
user_6528,fund_432,5,0.21429797664479172
user_2965,fund_2181,3,0.06807837339691454
user_714,fund_4521,2,0.41053873680667385
user_263,fund_3342,5,-0.04232657632212071
user_4833,fund_1401,4,0.08672629260858607
user_4731,fund_2080,5,0.19094512668921698
user_4276,fund_3482,1,0.30408153263894
user_4043,fund_4388,1,0.3888969275270759
user_3652,fund_2427,5,0.1564841603849882
user_7078,fund_1165,2,0.18398016234371556
user_9028,fund_1245,2,0.09328181774487446
user_4774,fund_4339,3,-0.00558481952826681
user_1825,fund_4093,5,-0.015271915887300966
user_1174,fund_4182,5,-0.033438578780150954
user_6175,fund_3807,1,-0.09644899786511403
user_8164,fund_3752,3,0.08699148896424158
user_3107,fund_2353,1,-0.010726579360741006
user_2233,fund_1147,3,0.25672642087307057
user_724,fund_413,2,0.1526919953977648
user_1239,fund_4904,5,-0.08527548232604391
user_1281,fund_862,3,0.05159363679031467
user_5960,fund_426,5,-0.1276852937577017
user_2664,fund_2141,3,0.20095947117604435
user_2038,fund_1029,3,-0.013796999701748136
user_7407,fund_82,1,0.2618696205690689
user_389,fund_4482,2,0.16504177352791016
user_6894,fund_3999,2,0.11741352762642393
user_5746,fund_2699,4,0.3500943692907273
user_4869,fund_2610,3,0.16439092315481413
user_9921,fund_4832,1,0.09158467269772191
user_1130,fund_345,3,0.14085135581352545
user_3367,fund_121,4,0.13792405768193317
user_823,fund_3638,4,0.03935787080876948
user_7506,fund_4089,4,0.10849294925773258
user_7594,fund_3336,2,0.13005231969715353
user_5891,fund_3546,4,0.28817606526522166
user_8770,fund_705,4,0.32317569409820396
user_1345,fund_1248,1,-0.04418439960807265
user_2956,fund_988,1,0.18432404735071156
user_8970,fund_4738,4,0.20688857645349845
user_6455,fund_2359,5,-0.2535315805963602
user_7219,fund_18,2,0.07118058235018922
user_3359,fund_3854,1,0.3429941805704968
user_4716,fund_2271,4,0.18037932394133682
user_4014,fund_4607,4,0.07227419234394596
user_1921,fund_4915,1,-0.05342008854873419
user_391,fund_4530,3,0.3358439680277642
user_7922,fund_1939,3,0.19955725257048643
user_8700,fund_1276,2,0.16464969504801427
user_1929,fund_4312,5,-0.001668329158157733
user_2467,fund_2931,3,0.3239416405641654
user_5997,fund_4235,1,0.0868727019545579
user_264,fund_4485,4,0.13866570492540295
user_3208,fund_4423,4,0.2248898197284233
user_8993,fund_2376,3,-0.09229194968002437
user_8097,fund_3231,1,0.03558191529817477
user_6421,fund_3217,1,0.13337165283297434
user_5016,fund_2330,5,-0.1384975627126045
user_3540,fund_2020,2,0.2564154144790325
user_9265,fund_689,1,0.14639381461724504
user_4286,fund_3177,3,0.30458495708045363
user_8046,fund_4359,3,0.24969690227707864
user_2228,fund_861,1,0.16424001629239576
user_8025,fund_523,3,-0.028116278013176246
user_4264,fund_2246,4,0.20025290498592024
user_701,fund_4580,5,0.15909790569174237
user_639,fund_4995,1,-0.05624541588459768
user_7019,fund_4138,4,0.15712806825982545
user_8431,fund_1591,1,0.2803132737703997
user_2445,fund_2083,1,0.08920049064070691
user_303,fund_665,5,0.2702924406505905
user_6423,fund_993,2,0.024121511716872768
user_26,fund_632,2,0.2225004056098936
user_5904,fund_2205,3,0.05900763807313822
user_8282,fund_1145,2,0.253577921793934
user_6795,fund_4893,3,-0.16400729135825903
user_9554,fund_1648,2,0.023997511395211724
user_2979,fund_4897,3,0.2612707755685372
user_5205,fund_4335,2,0.11003626220623265
user_762,fund_3960,3,0.14249607857099045
user_9064,fund_4105,2,0.10290557605569828
user_9219,fund_1337,3,-0.12152617339518472
user_8058,fund_443,4,0.03894870766881323
user_7400,fund_1836,1,-0.05913783326491563
user_8487,fund_142,3,-0.13269380036634
user_3417,fund_4194,4,-0.11769678949480931
user_9782,fund_1082,2,0.09768385072042204
user_3334,fund_4378,2,0.2168457369532797
user_9968,fund_2916,3,0.21375685335664935
user_1257,fund_508,4,0.27537236382167823
user_317,fund_675,5,0.3495996954734188
user_2396,fund_894,5,0.08293325878500396
user_8774,fund_750,2,0.0920757736061443
user_507,fund_4,3,0.16578031514939456
user_7229,fund_1312,3,0.0578994878356526
user_849,fund_1850,4,0.2456167707470182
user_4103,fund_4134,2,0.14944519970926226
user_3550,fund_2727,5,0.13543803526763698
user_6078,fund_3249,2,-0.08047343704401054
user_793,fund_4829,4,-0.01082356979862785
user_5690,fund_1297,5,0.010454599841651313
user_1158,fund_4341,1,0.02166562083298991
user_4977,fund_406,3,0.1448035795035402
user_2852,fund_2274,2,0.05568817796432888
user_7579,fund_3830,4,0.15944796271358722
user_9860,fund_1791,2,-0.009874664055645452
user_5781,fund_2896,1,0.12060200022677484
user_8164,fund_3418,1,0.17023810461827063
user_5881,fund_4535,5,-0.022082830168774284
user_7449,fund_1027,3,-0.13996630498674167
user_2010,fund_898,5,-0.04535780375025379
user_3181,fund_232,5,0.11185021608940945
user_2366,fund_4555,2,0.010665449675303487
user_3825,fund_349,5,-0.03097520339726066
user_7851,fund_491,3,-0.0206228261545999
user_6044,fund_3987,2,0.034989224021879345
user_1240,fund_4942,1,0.08843975239327144
user_9892,fund_2485,1,0.26570473315008775
user_3575,fund_607,3,0.3847435639023744
user_8342,fund_4759,4,-0.1187485166644922
user_6236,fund_3159,4,-0.04016994590808812
user_7469,fund_3408,1,0.13679080315936798
user_173,fund_3814,1,0.18684577548107956
user_9049,fund_1897,1,0.17283952147196457
user_6032,fund_4421,3,0.16516480895737545
user_6122,fund_165,5,-0.061056495823023985
user_9891,fund_2888,5,0.07265116893817194
user_6989,fund_3888,2,0.13528018051414525
user_4383,fund_677,4,0.23298868790467459
user_5323,fund_2441,1,0.02422890357367969
user_7730,fund_568,2,0.34386484962322766
user_5928,fund_3400,1,0.3446797699942637
user_2261,fund_1879,2,0.26161509655543186
user_670,fund_3321,5,0.2607114599006453
user_2116,fund_392,1,-0.2119245490504003
user_4614,fund_1201,1,0.11197423220456106
user_5276,fund_3953,3,0.13780636277437613
user_2082,fund_3006,3,0.1008647645418069
user_4952,fund_4824,2,0.043021468740035526
user_8505,fund_3559,1,0.16716586860332924
user_9581,fund_316,4,0.08017415488277412
user_6125,fund_3823,2,0.26954704805056545
user_5570,fund_1527,3,0.23938211764651152
user_7176,fund_4306,4,0.13380123000362615
user_5582,fund_647,2,0.3377234253569598
user_471,fund_381,1,-0.12061355738621586
user_6002,fund_2411,3,0.10616330913458523
user_4576,fund_3356,4,0.162491175598582
user_5643,fund_1703,1,0.009670689279577802
user_567,fund_3248,1,-0.09093434119122219
user_2877,fund_4381,1,0.35939752730671554
user_9502,fund_1062,4,0.03868096848661121
user_9908,fund_1987,1,-0.04618559658793299
user_692,fund_3960,4,0.14249607857099045
user_4817,fund_4194,3,-0.11769678949480931
user_8354,fund_4795,2,0.05289132383079015
user_7309,fund_3684,1,0.1427697449920062
user_7883,fund_3736,3,0.0031973026506453006
user_6183,fund_2649,5,0.12948284313494549
user_1760,fund_476,3,-0.09492923563875176
user_2348,fund_646,5,0.141785311584205
user_5362,fund_4786,2,-0.13480753191550598
user_4787,fund_722,5,0.058915184844443955
user_4468,fund_3704,4,-0.053698358839739155
user_5786,fund_2907,1,-0.06782591096487069
user_1856,fund_952,2,-0.14220946363212283
user_8136,fund_711,3,-0.07084015187010655
user_3240,fund_2292,2,0.04185987390564917
user_8004,fund_4862,2,0.0439733122043159
user_8669,fund_3036,3,0.149491471589777
user_2105,fund_1809,2,-0.4431033721224928
user_6637,fund_334,3,0.1534250724109849
user_3555,fund_752,2,0.021830856327587272
user_7534,fund_4416,3,-0.012813690700479732
user_4539,fund_4933,4,0.2656216120234373
user_5490,fund_3993,4,0.19936814372157619
user_3465,fund_357,5,0.14531473393402794
user_9547,fund_2281,3,0.09539173982748651
user_6873,fund_3105,1,0.2613770917901733
user_4143,fund_142,5,-0.13269380036634
user_2413,fund_383,5,-0.15544065227673065
user_5533,fund_3560,1,-0.022559134138659745
user_7298,fund_2415,1,0.35461220074419936
user_9740,fund_2491,5,0.05020533233601282
user_3596,fund_942,1,0.04714793705069628
user_5525,fund_1833,4,0.004539953487394666
user_3317,fund_2313,4,0.08969583650336826
user_2242,fund_1705,1,0.2915259021492412
user_9199,fund_1907,5,-0.10594135723690311
user_2108,fund_4372,4,-0.0441896089585664
user_7506,fund_4607,5,0.07227419234394596
user_570,fund_3689,1,0.0307506564505836
user_7492,fund_4715,5,-0.17299711984252203
user_3466,fund_4769,4,-0.01212268069690721
user_9743,fund_373,5,-0.011306791157022794
user_7256,fund_247,4,0.437231859466073
user_515,fund_1984,5,0.2154208356528337
user_3447,fund_1312,1,0.0578994878356526
user_9477,fund_4962,1,0.10795998203778367
user_1506,fund_1848,5,0.09348559604225477
user_2329,fund_3189,2,0.24071962716094575
user_1536,fund_19,2,0.04705702659564491
user_1515,fund_4574,1,0.14543315928519718
user_8335,fund_2264,1,0.10268845440523956
user_4224,fund_590,1,0.30791980230804306
user_595,fund_3859,3,-0.06339314652902821
user_9325,fund_4300,5,-0.27638553050210657
user_4545,fund_13,3,0.29373968716736193
user_442,fund_165,3,-0.061056495823023985
user_5358,fund_3528,5,-0.03976289571966725
user_2661,fund_76,1,0.18223685965795794
user_1198,fund_641,4,0.08425061798129453
user_2891,fund_4997,1,0.3095010912948162
user_6425,fund_3665,5,0.1339746077476175
user_4292,fund_1019,2,0.1428440126826261
user_4257,fund_4589,4,0.14339455822657704
user_2861,fund_51,3,0.2690291440098415
user_1752,fund_2967,2,0.21441783121057129
user_3872,fund_3399,5,0.21399783392827698
user_5867,fund_973,1,0.11195910592865392
user_4817,fund_964,1,0.11733443706479915
user_9162,fund_3440,3,0.21995699171805505
user_3961,fund_3096,1,0.2202558466217691
user_5220,fund_1547,3,0.1411997799899543
user_8096,fund_4262,4,0.16017070253531948
user_1118,fund_3896,3,0.02616623069212573
user_9295,fund_4564,1,-0.014004528064979593
user_6654,fund_3088,4,0.08138522947525241
user_1667,fund_2760,2,0.148665425880497
user_7063,fund_2534,2,0.24420333234185343
user_8721,fund_1218,4,0.2951280063039891
user_8507,fund_2702,1,0.06764037242479158
user_9976,fund_4223,4,-0.14498784280677557
user_4951,fund_2156,4,-0.04376322695602711
user_6639,fund_2218,5,0.23590542631358113
user_9353,fund_453,4,0.0029701030607387907
user_5526,fund_4504,1,0.19644686195764183
user_8387,fund_1903,1,0.15805126815179055
user_1424,fund_109,4,-0.08493964081482804
user_6439,fund_2195,2,-0.034316743856850435
user_4939,fund_4730,2,0.11978805700261698
user_1823,fund_544,2,-0.09693331831599984
user_4997,fund_368,1,0.08024171070452822
user_401,fund_533,1,0.23114465760288777
user_2615,fund_3134,3,0.22618376320349887
user_5084,fund_4510,3,0.047564392106006895
user_7272,fund_1761,3,0.08345850744613424
user_8107,fund_1237,4,0.05319141609127784
user_75,fund_912,1,0.12921890710440379
user_7465,fund_37,1,0.03410800885442484
user_2783,fund_3093,4,0.14310236921830272
user_5896,fund_3904,2,0.32170943254126794
user_1933,fund_4254,2,0.28283695496389083
user_9393,fund_3474,2,-0.11559927301112548
user_7378,fund_4472,2,0.006023775992308925
user_3647,fund_2003,2,-0.03046272083157356
user_7795,fund_4310,4,0.29090735455577926
user_7994,fund_4752,4,0.0813028010013831
user_1378,fund_423,5,-0.002049148751218935
user_5802,fund_4740,1,-0.23080160421125
user_1803,fund_49,4,0.20317499968333197
user_2566,fund_3484,2,0.2248227669113121
user_8888,fund_1852,4,0.04753246142456093
user_143,fund_3313,4,0.11627359099073262
user_52,fund_4236,4,0.3856033155899863
user_9893,fund_2385,3,-0.07733047218521368
user_7653,fund_1994,1,0.17144126432504314
user_4189,fund_3103,2,-0.1446396853386549
user_8246,fund_1279,3,0.10859695910626868
user_590,fund_1755,2,-0.11505942215090532
user_7612,fund_4815,4,-0.057742896987815276
user_5137,fund_3414,1,0.08408351434484525
user_7636,fund_2564,1,0.2915885036070251
user_8948,fund_4768,5,0.14786403781135776
user_3635,fund_4695,3,-0.11254830888559551
user_7773,fund_163,1,0.252954865090576
user_4815,fund_885,1,0.06674797857448998
user_2394,fund_3998,2,0.17848651048962427
user_556,fund_2749,5,0.3083072608279282
user_3922,fund_1774,1,-0.08877761307924274
user_7533,fund_1517,1,0.010290079864484117
user_2924,fund_4143,5,-0.057325273908249944
user_8620,fund_287,5,-0.04650209368290724
user_6703,fund_967,4,-0.06391329336864311
user_2073,fund_4910,3,-0.10619447319289897
user_3129,fund_4197,5,0.35639105268777505
user_7119,fund_53,1,0.12119438791787317
user_3082,fund_288,5,0.32028221446549227
user_6664,fund_4095,3,-0.006346404329254596
user_5517,fund_3595,5,-0.1432561987342607
user_1019,fund_2931,3,0.3239416405641654
user_7651,fund_1375,1,0.0707397323494443
user_8324,fund_3855,2,-0.07644598892078412
user_4114,fund_3310,5,0.36674402162726094
user_3875,fund_2422,5,0.3984468029673131
user_7176,fund_3821,1,0.3111787675401238
user_1139,fund_2702,5,0.06764037242479158
user_3011,fund_3511,1,-0.009754943493007623
user_40,fund_1546,1,-0.018798105237227955
user_3228,fund_4839,1,0.09957779853750554
user_7170,fund_3752,4,0.08699148896424158
user_8890,fund_3200,4,0.019828149495006206
user_1239,fund_1917,3,0.08620321097845204
user_4934,fund_1688,2,0.06331410680670843
user_9210,fund_4222,1,-0.10849367820255872
user_2934,fund_1233,3,0.038581857351977604
user_5679,fund_2503,3,-0.2899862123263462
user_2055,fund_2411,1,0.10616330913458523
user_462,fund_1191,5,0.1428989603908528
user_9960,fund_1365,2,-0.03449866713186482
user_7,fund_1746,1,-0.17011476367570566
user_8082,fund_725,4,0.046711538000632435
user_2516,fund_729,2,0.06491882966473607
user_7579,fund_1764,4,0.0715424060063413
user_5293,fund_2361,3,0.0877890089560799
user_3492,fund_4802,5,0.015433137576626746
user_3549,fund_3879,5,0.27081897596060817
user_7769,fund_1364,4,0.2715467594133328
user_5874,fund_1144,5,-0.0701104993257914
user_6040,fund_1923,3,-0.19317979141450975
user_6211,fund_2742,5,0.01508432951984083
